Store_ID,Date,Region,Brand,Budget_Local
S0411,2024-03-14,Vietnam,Pizza Hut,11122243.607736593
S0412,2024-03-14,Vietnam,Pizza Hut,10032497.390893184
S0413,2024-03-14,Vietnam,Pizza Hut,8945609.83515088
S0414,2024-03-14,Vietnam,Pizza Hut,8448524.0242021624
S0415,2024-03-14,Vietnam,Pizza Hut,9820142.7613216527
S0416,2024-03-14,Vietnam,Pizza Hut,11583757.485009668
S0417,2024-03-14,Vietnam,Pizza Hut,8343729.8333219755
S0418,2024-03-14,Vietnam,Pizza Hut,11880757.048622578
S0419,2024-03-14,Vietnam,Pizza Hut,8418340.7104638666
S0420,2024-03-14,Vietnam,Pizza Hut,12374188.65488687
S0421,2024-03-14,Vietnam,Pizza Hut,10293033.148405079
S0422,2024-03-14,Vietnam,Pizza Hut,8802926.58387308
S0423,2024-03-14,Vietnam,Pizza Hut,14676702.605306448
S0424,2024-03-14,Vietnam,Pizza Hut,15856935.921983873
S0425,2024-03-14,Vietnam,Pizza Hut,12178260.650685053
S0426,2024-03-14,Vietnam,Pizza Hut,11571103.262268806
S0427,2024-03-14,Vietnam,Pizza Hut,11376500.089769624
S0429,2024-03-14,Vietnam,Pizza Hut,12328896.584237903
S0430,2024-03-14,Vietnam,Pizza Hut,10273830.671192955
S0431,2024-03-14,Vietnam,Pizza Hut,9568637.1450153459
S0432,2024-03-14,Vietnam,Pizza Hut,18896304.372626234
S0433,2024-03-14,Vietnam,Pizza Hut,8321456.3315726016
S0434,2024-03-14,Vietnam,Pizza Hut,16531881.630540563
S0435,2024-03-14,Vietnam,Pizza Hut,8778694.9762962665
S0436,2024-03-14,Vietnam,Pizza Hut,9207070.8279430717
S0438,2024-03-14,Vietnam,Pizza Hut,10631612.76580075
S0439,2024-03-14,Vietnam,Pizza Hut,16124615.812295528
S0440,2024-03-14,Vietnam,Pizza Hut,14535514.500620341
S0441,2024-03-14,Vietnam,Pizza Hut,22750699.80833352
S0442,2024-03-14,Vietnam,Pizza Hut,14223023.596951596
S0443,2024-03-14,Vietnam,Pizza Hut,12244895.86860857
S0445,2024-03-14,Vietnam,Pizza Hut,9102856.3195234276
S0446,2024-03-14,Vietnam,Pizza Hut,14085910.911775338
S0447,2024-03-14,Vietnam,Pizza Hut,9327180.2232674565
S0448,2024-03-14,Vietnam,Pizza Hut,8580083.8768467959
S0449,2024-03-14,Vietnam,Pizza Hut,11068709.549392233
S0450,2024-03-14,Vietnam,Pizza Hut,6974992.7390781362
S0451,2024-03-14,Vietnam,Pizza Hut,6035768.6391303446
S0452,2024-03-14,Vietnam,Pizza Hut,10364522.552436652
S0453,2024-03-14,Vietnam,Pizza Hut,9398252.76061896
S0454,2024-03-14,Vietnam,Pizza Hut,6406808.6134101674
S0455,2024-03-14,Vietnam,Pizza Hut,15156952.364787715
S0456,2024-03-14,Vietnam,Pizza Hut,11466604.895415708
S0457,2024-03-14,Vietnam,Pizza Hut,5933417.3506765878
S0458,2024-03-14,Vietnam,Pizza Hut,9616374.2950240932
S0459,2024-03-14,Vietnam,Pizza Hut,6391702.3135857359
S0460,2024-03-14,Vietnam,Pizza Hut,8860364.3640077878
S0461,2024-03-14,Vietnam,Pizza Hut,7148536.401767781
S0462,2024-03-14,Vietnam,Pizza Hut,18075142.47345414
S0463,2024-03-14,Vietnam,Pizza Hut,14975306.823248249
S0464,2024-03-14,Vietnam,Pizza Hut,7776391.5844672639
S0465,2024-03-14,Vietnam,Pizza Hut,16034165.566340961
S0466,2024-03-14,Vietnam,Pizza Hut,9594802.6398162134
S0467,2024-03-14,Vietnam,Pizza Hut,8887622.6093952674
S0468,2024-03-14,Vietnam,Pizza Hut,10892915.046477458
S0469,2024-03-14,Vietnam,Pizza Hut,10306008.055552
S0475,2024-03-14,Vietnam,Pizza Hut,18457170.680693913
S0480,2024-03-14,Vietnam,Pizza Hut,17462506.683294296
S0488,2024-03-14,Vietnam,Pizza Hut,7621003.6735515343
S0489,2024-03-14,Vietnam,Pizza Hut,10447644.465635039
S0490,2024-03-14,Vietnam,Pizza Hut,15781162.626353104
S0493,2024-03-14,Vietnam,Pizza Hut,14164968.464390185
S0494,2024-03-14,Vietnam,Pizza Hut,13772043.580267021
S0496,2024-03-14,Vietnam,Pizza Hut,8093030.4403345669
S0498,2024-03-14,Vietnam,Pizza Hut,12483647.211030526
S0499,2024-03-14,Vietnam,Pizza Hut,17131877.681080423
S0501,2024-03-14,Vietnam,Pizza Hut,15019065.956839632
S0502,2024-03-14,Vietnam,Pizza Hut,16547915.918725111
S0503,2024-03-14,Vietnam,Pizza Hut,5078808.9508093921
S0504,2024-03-14,Vietnam,Pizza Hut,11958762.696359379
S0505,2024-03-14,Vietnam,Pizza Hut,15072962.770128984
S0506,2024-03-14,Vietnam,Pizza Hut,12405624.248091046
S0507,2024-03-14,Vietnam,Pizza Hut,10301407.941623686
S0509,2024-03-14,Vietnam,Pizza Hut,20444786.223172013
S0995,2024-03-14,Vietnam,Pizza Hut,47579471.033741072
S0793,2024-03-14,Taiwan,KFC,79290.382417120258
S0795,2024-03-14,Taiwan,KFC,60475.533632808379
S0796,2024-03-14,Taiwan,KFC,68265.6408103626
S0797,2024-03-14,Taiwan,KFC,70595.739279970658
S0798,2024-03-14,Taiwan,KFC,136236.03399536922
S0799,2024-03-14,Taiwan,KFC,138576.3522113915
S0800,2024-03-14,Taiwan,KFC,113618.41480640399
S0801,2024-03-14,Taiwan,KFC,72283.702939694587
S0802,2024-03-14,Taiwan,KFC,76957.500063446423
S0803,2024-03-14,Taiwan,KFC,93590.454039522636
S0804,2024-03-14,Taiwan,KFC,82867.319197040008
S0805,2024-03-14,Taiwan,KFC,89591.631642471519
S0806,2024-03-14,Taiwan,KFC,115827.79044041492
S0807,2024-03-14,Taiwan,KFC,69619.307749746178
S0808,2024-03-14,Taiwan,KFC,74535.5820818153
S0809,2024-03-14,Taiwan,KFC,77540.152810027561
S0810,2024-03-14,Taiwan,KFC,133848.55158147044
S0812,2024-03-14,Taiwan,KFC,73346.608584163871
S0813,2024-03-14,Taiwan,KFC,90268.566807099458
S0814,2024-03-14,Taiwan,KFC,50280.77537630048
S0815,2024-03-14,Taiwan,KFC,88772.755070079656
S0816,2024-03-14,Taiwan,KFC,83487.896090916824
S0817,2024-03-14,Taiwan,KFC,106603.89645535695
S0818,2024-03-14,Taiwan,KFC,118450.131626393
S0819,2024-03-14,Taiwan,KFC,128833.60606655225
S0820,2024-03-14,Taiwan,KFC,88083.2806411155
S0821,2024-03-14,Taiwan,KFC,93487.944193889838
S0822,2024-03-14,Taiwan,KFC,40960.86685976592
S0823,2024-03-14,Taiwan,KFC,117235.59838694059
S0824,2024-03-14,Taiwan,KFC,40147.507536554542
S0825,2024-03-14,Taiwan,KFC,102413.31714097653
S0826,2024-03-14,Taiwan,KFC,99998.06905690665
S0827,2024-03-14,Taiwan,KFC,74692.678360501639
S0828,2024-03-14,Taiwan,KFC,76155.53747055697
S0829,2024-03-14,Taiwan,KFC,84872.116037388536
S0830,2024-03-14,Taiwan,KFC,125970.09399439304
S0831,2024-03-14,Taiwan,KFC,94016.862548628662
S0832,2024-03-14,Taiwan,KFC,120213.4328660242
S0833,2024-03-14,Taiwan,KFC,77093.461606892481
S0834,2024-03-14,Taiwan,KFC,84460.720418165729
S0835,2024-03-14,Taiwan,KFC,103115.53268808269
S0836,2024-03-14,Taiwan,KFC,77264.736997403408
S0837,2024-03-14,Taiwan,KFC,64441.223187208874
S0838,2024-03-14,Taiwan,KFC,94797.726870260129
S0839,2024-03-14,Taiwan,KFC,94291.148261409529
S0840,2024-03-14,Taiwan,KFC,125186.7627285848
S0841,2024-03-14,Taiwan,KFC,71429.7801146611
S0842,2024-03-14,Taiwan,KFC,89327.405486601056
S0843,2024-03-14,Taiwan,KFC,101307.25331685854
S0844,2024-03-14,Taiwan,KFC,108643.90830646519
S0845,2024-03-14,Taiwan,KFC,103362.53400673227
S0846,2024-03-14,Taiwan,KFC,105406.4133987837
S0847,2024-03-14,Taiwan,KFC,68497.836169533461
S0848,2024-03-14,Taiwan,KFC,94611.77052731016
S0849,2024-03-14,Taiwan,KFC,91847.74764369044
S0850,2024-03-14,Taiwan,KFC,57452.980806555708
S0851,2024-03-14,Taiwan,KFC,103074.39275487133
S0852,2024-03-14,Taiwan,KFC,105347.26930049885
S0853,2024-03-14,Taiwan,KFC,82076.6235644624
S0854,2024-03-14,Taiwan,KFC,123912.81452805481
S0855,2024-03-14,Taiwan,KFC,98712.006298456545
S0856,2024-03-14,Taiwan,KFC,139845.21859470208
S0857,2024-03-14,Taiwan,KFC,71406.524975378547
S0858,2024-03-14,Taiwan,KFC,106827.59261716824
S0859,2024-03-14,Taiwan,KFC,96982.166314216316
S0860,2024-03-14,Taiwan,KFC,110497.74791186958
S0861,2024-03-14,Taiwan,KFC,94087.310399100956
S0862,2024-03-14,Taiwan,KFC,101163.44786996876
S0863,2024-03-14,Taiwan,KFC,106338.11130299541
S0864,2024-03-14,Taiwan,KFC,116988.89872746049
S0865,2024-03-14,Taiwan,KFC,105617.74398297959
S0866,2024-03-14,Taiwan,KFC,98881.470779256953
S0867,2024-03-14,Taiwan,KFC,82581.115024419356
S0868,2024-03-14,Taiwan,KFC,57361.795259883671
S0870,2024-03-14,Taiwan,KFC,138366.94627793191
S0871,2024-03-14,Taiwan,KFC,140072.71957050741
S0872,2024-03-14,Taiwan,KFC,71238.969872822781
S0873,2024-03-14,Taiwan,KFC,87302.0464702355
S0874,2024-03-14,Taiwan,KFC,95361.787674702937
S0875,2024-03-14,Taiwan,KFC,76149.542306081828
S0876,2024-03-14,Taiwan,KFC,22764.926189373011
S0877,2024-03-14,Taiwan,KFC,85671.034454463355
S0878,2024-03-14,Taiwan,KFC,100296.78626043566
S0879,2024-03-14,Taiwan,KFC,114833.23394959142
S0880,2024-03-14,Taiwan,KFC,63887.882866367756
S0881,2024-03-14,Taiwan,KFC,76065.128666756413
S0882,2024-03-14,Taiwan,KFC,102123.30266774973
S0883,2024-03-14,Taiwan,KFC,85344.60543313151
S0884,2024-03-14,Taiwan,KFC,57386.705499904871
S0885,2024-03-14,Taiwan,KFC,84353.297120890216
S0886,2024-03-14,Taiwan,KFC,87464.4027785691
S0887,2024-03-14,Taiwan,KFC,62172.973666564685
S0888,2024-03-14,Taiwan,KFC,78161.5342004897
S0889,2024-03-14,Taiwan,KFC,124804.89167825501
S0890,2024-03-14,Taiwan,KFC,59678.751802164079
S0891,2024-03-14,Taiwan,KFC,72656.784293675577
S0892,2024-03-14,Taiwan,KFC,47342.460775447908
S0893,2024-03-14,Taiwan,KFC,55050.050325309414
S0894,2024-03-14,Taiwan,KFC,121178.2589497259
S0895,2024-03-14,Taiwan,KFC,65033.779017567133
S0896,2024-03-14,Taiwan,KFC,85560.4794579736
S0897,2024-03-14,Taiwan,KFC,93856.6804995919
S0898,2024-03-14,Taiwan,KFC,79217.896182344266
S0899,2024-03-14,Taiwan,KFC,79668.991386799666
S0900,2024-03-14,Taiwan,KFC,126721.39429017469
S0901,2024-03-14,Taiwan,KFC,82396.660256659045
S0902,2024-03-14,Taiwan,KFC,60664.8688408009
S0903,2024-03-14,Taiwan,KFC,65225.765170145045
S0904,2024-03-14,Taiwan,KFC,56803.377802054165
S0905,2024-03-14,Taiwan,KFC,71857.928616353325
S0906,2024-03-14,Taiwan,KFC,64765.887079246495
S0907,2024-03-14,Taiwan,KFC,81462.294073216573
S0908,2024-03-14,Taiwan,KFC,51222.086361921232
S0909,2024-03-14,Taiwan,KFC,54749.100726602788
S0910,2024-03-14,Taiwan,KFC,75552.323314231224
S0911,2024-03-14,Taiwan,KFC,61833.975354764152
S0912,2024-03-14,Taiwan,KFC,62321.773844725431
S0913,2024-03-14,Taiwan,KFC,60799.531179240337
S0914,2024-03-14,Taiwan,KFC,66097.500757914837
S0915,2024-03-14,Taiwan,KFC,75922.195031573123
S0916,2024-03-14,Taiwan,KFC,75884.893273667825
S0917,2024-03-14,Taiwan,KFC,96668.0287403863
S0918,2024-03-14,Taiwan,KFC,65053.972063743924
S0919,2024-03-14,Taiwan,KFC,41986.778501078581
S0920,2024-03-14,Taiwan,KFC,64600.540042586414
S0921,2024-03-14,Taiwan,KFC,72646.629606276154
S0922,2024-03-14,Taiwan,KFC,81739.462199441943
S0923,2024-03-14,Taiwan,KFC,52312.677400323875
S0924,2024-03-14,Taiwan,KFC,53852.7706007016
S0925,2024-03-14,Taiwan,KFC,57174.395618613758
S0926,2024-03-14,Taiwan,KFC,77865.64871962207
S0927,2024-03-14,Taiwan,KFC,74263.693143011318
S0928,2024-03-14,Taiwan,KFC,70338.758547425416
S0929,2024-03-14,Taiwan,KFC,74451.679271436544
S0930,2024-03-14,Taiwan,KFC,54590.645767370072
S0931,2024-03-14,Taiwan,KFC,80782.4789685821
S0932,2024-03-14,Taiwan,KFC,91080.469415408923
S0933,2024-03-14,Taiwan,KFC,66690.042327481933
S0934,2024-03-14,Taiwan,KFC,65221.059007966513
S0935,2024-03-14,Taiwan,KFC,51387.745337372129
S0936,2024-03-14,Taiwan,KFC,55839.59982103097
S0937,2024-03-14,Taiwan,KFC,75482.58884831726
S0938,2024-03-14,Taiwan,KFC,48844.915979460326
S0939,2024-03-14,Taiwan,KFC,80978.872951645724
S0940,2024-03-14,Taiwan,KFC,75651.238244966065
S0941,2024-03-14,Taiwan,KFC,71192.9424697548
S0942,2024-03-14,Taiwan,KFC,87602.084648466727
S0943,2024-03-14,Taiwan,KFC,43989.079825480731
S0944,2024-03-14,Taiwan,KFC,54562.270445499038
S0945,2024-03-14,Taiwan,KFC,71018.12317910853
S0946,2024-03-14,Taiwan,KFC,64909.582865281096
S0947,2024-03-14,Taiwan,KFC,97755.785901435811
S0948,2024-03-14,Taiwan,KFC,95867.58326673758
S0949,2024-03-14,Taiwan,KFC,53273.180288707583
S0950,2024-03-14,Taiwan,KFC,71400.127244034142
S0951,2024-03-14,Taiwan,KFC,23980.913516094097
S0952,2024-03-14,Taiwan,KFC,44088.27933094505
S0953,2024-03-14,Taiwan,KFC,44223.106596776568
S0954,2024-03-14,Taiwan,KFC,57592.123861800566
S0955,2024-03-14,Taiwan,KFC,73324.678597059261
S0956,2024-03-14,Taiwan,KFC,53715.886012608913
S0957,2024-03-14,Taiwan,KFC,34704.425153723307
S0958,2024-03-14,Taiwan,KFC,51945.239186238592
S0959,2024-03-14,Taiwan,KFC,37482.878097600318
S0960,2024-03-14,Taiwan,KFC,66953.810881397454
S0961,2024-03-14,Taiwan,KFC,42941.587222084883
S0962,2024-03-14,Taiwan,KFC,55922.296636639214
S0963,2024-03-14,Taiwan,KFC,0.0
S0964,2024-03-14,Taiwan,KFC,70758.96643602688
S0965,2024-03-14,Taiwan,KFC,57306.204222860528
S0966,2024-03-14,Taiwan,KFC,36963.182198363531
S0967,2024-03-14,Taiwan,KFC,72168.616104452885
S0968,2024-03-14,Taiwan,KFC,54713.971851988274
S0969,2024-03-14,Taiwan,KFC,50947.766998557185
S0970,2024-03-14,Taiwan,KFC,55786.404008598467
S0971,2024-03-14,Taiwan,KFC,43494.136824779023
S0972,2024-03-14,Taiwan,KFC,136350.01061382456
S0973,2024-03-14,Taiwan,KFC,58934.326438414471
S0974,2024-03-14,Taiwan,KFC,51306.700431697005
S0975,2024-03-14,Taiwan,KFC,52567.293676010646
S0976,2024-03-14,Taiwan,KFC,62670.273151972709
S0977,2024-03-14,Taiwan,KFC,90177.2549272752
S0978,2024-03-14,Taiwan,KFC,45675.443896050034
S0979,2024-03-14,Taiwan,KFC,49187.855604147037
S0980,2024-03-14,Taiwan,KFC,42801.298197924458
S0981,2024-03-14,Taiwan,KFC,47672.688335945393
S0982,2024-03-14,Taiwan,KFC,51550.293162671944
S0983,2024-03-14,Taiwan,KFC,42044.87232560019
S0984,2024-03-14,Taiwan,KFC,46095.778970835636
S0985,2024-03-14,Taiwan,KFC,48757.446096992193
S0245,2024-03-14,Taiwan,Pizza Hut,26092.495367220519
S0100,2024-03-14,Taiwan,Pizza Hut,52405.410766457382
S0155,2024-03-14,Taiwan,Pizza Hut,39511.952737012391
S0237,2024-03-14,Taiwan,Pizza Hut,31210.206824375513
S0220,2024-03-14,Taiwan,Pizza Hut,40642.523508706414
S0154,2024-03-14,Taiwan,Pizza Hut,66307.180470868916
S0161,2024-03-14,Taiwan,Pizza Hut,53809.219715938525
S0031,2024-03-14,Taiwan,Pizza Hut,28863.080450141908
S0041,2024-03-14,Taiwan,Pizza Hut,54482.964448624014
S0033,2024-03-14,Taiwan,Pizza Hut,50854.349617931024
S0306,2024-03-14,Taiwan,Pizza Hut,16459.784406845818
S0251,2024-03-14,Taiwan,Pizza Hut,33560.893991921366
S0200,2024-03-14,Taiwan,Pizza Hut,29361.606921827184
S0241,2024-03-14,Taiwan,Pizza Hut,50164.536043916472
S0204,2024-03-14,Taiwan,Pizza Hut,31826.736647930342
S0215,2024-03-14,Taiwan,Pizza Hut,17014.69431733766
S0076,2024-03-14,Taiwan,Pizza Hut,47526.028079206328
S0189,2024-03-14,Taiwan,Pizza Hut,41294.119645205246
S0234,2024-03-14,Taiwan,Pizza Hut,28337.227835755362
S0120,2024-03-14,Taiwan,Pizza Hut,31706.536654745807
S0228,2024-03-14,Taiwan,Pizza Hut,30293.220395899367
S0051,2024-03-14,Taiwan,Pizza Hut,48980.115557747442
S0022,2024-03-14,Taiwan,Pizza Hut,67475.324328345421
S0109,2024-03-14,Taiwan,Pizza Hut,72542.274067123988
S0272,2024-03-14,Taiwan,Pizza Hut,18722.586438588987
S0187,2024-03-14,Taiwan,Pizza Hut,36920.399203834924
S0079,2024-03-14,Taiwan,Pizza Hut,58189.943521789493
S0278,2024-03-14,Taiwan,Pizza Hut,24857.646111371978
S0075,2024-03-14,Taiwan,Pizza Hut,41859.938388642
S0009,2024-03-14,Taiwan,Pizza Hut,59697.270017562558
S0039,2024-03-14,Taiwan,Pizza Hut,52206.9218179267
S0044,2024-03-14,Taiwan,Pizza Hut,60646.469474418722
S0082,2024-03-14,Taiwan,Pizza Hut,40105.214529933684
S0058,2024-03-14,Taiwan,Pizza Hut,58358.5528461508
S0004,2024-03-14,Taiwan,Pizza Hut,44749.297752442377
S0177,2024-03-14,Taiwan,Pizza Hut,37534.503857572374
S0259,2024-03-14,Taiwan,Pizza Hut,38931.726666915762
S0191,2024-03-14,Taiwan,Pizza Hut,29737.964478467245
S0290,2024-03-14,Taiwan,Pizza Hut,17790.409539437704
S0277,2024-03-14,Taiwan,Pizza Hut,35755.247415948994
S0275,2024-03-14,Taiwan,Pizza Hut,19236.163477635437
S0099,2024-03-14,Taiwan,Pizza Hut,37325.411753287575
S0013,2024-03-14,Taiwan,Pizza Hut,43047.367414741326
S0230,2024-03-14,Taiwan,Pizza Hut,53696.758200403681
S0140,2024-03-14,Taiwan,Pizza Hut,34101.81712793302
S0130,2024-03-14,Taiwan,Pizza Hut,38829.020589220789
S0049,2024-03-14,Taiwan,Pizza Hut,50177.296353907543
S0035,2024-03-14,Taiwan,Pizza Hut,43076.519569077122
S0014,2024-03-14,Taiwan,Pizza Hut,48851.959161537176
S0012,2024-03-14,Taiwan,Pizza Hut,54266.065940440814
S0289,2024-03-14,Taiwan,Pizza Hut,19451.697618270729
S0122,2024-03-14,Taiwan,Pizza Hut,38453.103704410372
S0162,2024-03-14,Taiwan,Pizza Hut,46088.312605100786
S0126,2024-03-14,Taiwan,Pizza Hut,38332.394561375491
S0264,2024-03-14,Taiwan,Pizza Hut,23190.575012802674
S0143,2024-03-14,Taiwan,Pizza Hut,40574.830256805988
S0309,2024-03-14,Taiwan,Pizza Hut,16117.035484617194
S0060,2024-03-14,Taiwan,Pizza Hut,44100.801824457027
S0072,2024-03-14,Taiwan,Pizza Hut,46483.99095716649
S0119,2024-03-14,Taiwan,Pizza Hut,34605.276827957648
S0212,2024-03-14,Taiwan,Pizza Hut,53361.539016814262
S0205,2024-03-14,Taiwan,Pizza Hut,34744.186617239466
S0003,2024-03-14,Taiwan,Pizza Hut,101788.46975264
S0087,2024-03-14,Taiwan,Pizza Hut,40232.875214984793
S0203,2024-03-14,Taiwan,Pizza Hut,41594.284117960466
S0261,2024-03-14,Taiwan,Pizza Hut,29267.155194354465
S0258,2024-03-14,Taiwan,Pizza Hut,24701.537268226766
S0287,2024-03-14,Taiwan,Pizza Hut,19096.439723403953
S0059,2024-03-14,Taiwan,Pizza Hut,58991.804601083422
S0196,2024-03-14,Taiwan,Pizza Hut,27075.2316573802
S0303,2024-03-14,Taiwan,Pizza Hut,19372.89995231825
S0160,2024-03-14,Taiwan,Pizza Hut,47168.564309797868
S0271,2024-03-14,Taiwan,Pizza Hut,32174.211346959983
S0178,2024-03-14,Taiwan,Pizza Hut,32615.415475557045
S0128,2024-03-14,Taiwan,Pizza Hut,42824.98662126335
S0040,2024-03-14,Taiwan,Pizza Hut,51947.990211765929
S0007,2024-03-14,Taiwan,Pizza Hut,48564.949993907874
S0008,2024-03-14,Taiwan,Pizza Hut,52932.810248681737
S0288,2024-03-14,Taiwan,Pizza Hut,19476.027438276775
S0295,2024-03-14,Taiwan,Pizza Hut,17882.043111862309
S0065,2024-03-14,Taiwan,Pizza Hut,35951.003094656538
S0001,2024-03-14,Taiwan,Pizza Hut,14799.327821170316
S0166,2024-03-14,Taiwan,Pizza Hut,46387.001224682848
S0150,2024-03-14,Taiwan,Pizza Hut,21939.342372172079
S0182,2024-03-14,Taiwan,Pizza Hut,59722.654533296
S0222,2024-03-14,Taiwan,Pizza Hut,15887.732972184209
S0028,2024-03-14,Taiwan,Pizza Hut,52191.384357539224
S0281,2024-03-14,Taiwan,Pizza Hut,21633.549355913128
S0307,2024-03-14,Taiwan,Pizza Hut,20895.9979495937
S0113,2024-03-14,Taiwan,Pizza Hut,60118.956385077
S0270,2024-03-14,Taiwan,Pizza Hut,24766.490739911169
S0310,2024-03-14,Taiwan,Pizza Hut,18309.054552038757
S0206,2024-03-14,Taiwan,Pizza Hut,15698.461716772987
S0242,2024-03-14,Taiwan,Pizza Hut,29950.68526442795
S0115,2024-03-14,Taiwan,Pizza Hut,40554.539833808274
S0282,2024-03-14,Taiwan,Pizza Hut,27151.105922015668
S0274,2024-03-14,Taiwan,Pizza Hut,40104.949408192406
S0018,2024-03-14,Taiwan,Pizza Hut,41175.766620992756
S0121,2024-03-14,Taiwan,Pizza Hut,32417.473793792538
S0229,2024-03-14,Taiwan,Pizza Hut,34538.287869445179
S0267,2024-03-14,Taiwan,Pizza Hut,22796.10532043835
S0061,2024-03-14,Taiwan,Pizza Hut,54145.176687024315
S0021,2024-03-14,Taiwan,Pizza Hut,43171.697949890629
S0159,2024-03-14,Taiwan,Pizza Hut,36150.996229255288
S0298,2024-03-14,Taiwan,Pizza Hut,19118.538633681179
S0032,2024-03-14,Taiwan,Pizza Hut,34053.422988406652
S0170,2024-03-14,Taiwan,Pizza Hut,42625.276048399282
S0302,2024-03-14,Taiwan,Pizza Hut,16530.315852434138
S0071,2024-03-14,Taiwan,Pizza Hut,51768.312199552092
S0103,2024-03-14,Taiwan,Pizza Hut,40700.306703195485
S0097,2024-03-14,Taiwan,Pizza Hut,50525.70769700603
S0224,2024-03-14,Taiwan,Pizza Hut,33568.862124176856
S0107,2024-03-14,Taiwan,Pizza Hut,41494.389375057784
S0280,2024-03-14,Taiwan,Pizza Hut,20132.297445307322
S0048,2024-03-14,Taiwan,Pizza Hut,76387.198193241667
S0024,2024-03-14,Taiwan,Pizza Hut,47133.829811701042
S0179,2024-03-14,Taiwan,Pizza Hut,43568.639901458635
S0293,2024-03-14,Taiwan,Pizza Hut,25688.033555276037
S0135,2024-03-14,Taiwan,Pizza Hut,65452.45350489574
S0296,2024-03-14,Taiwan,Pizza Hut,18133.892742209002
S0184,2024-03-14,Taiwan,Pizza Hut,36358.568357475793
S0046,2024-03-14,Taiwan,Pizza Hut,43724.322313927878
S0132,2024-03-14,Taiwan,Pizza Hut,50198.2719664958
S0260,2024-03-14,Taiwan,Pizza Hut,39423.690738318473
S0268,2024-03-14,Taiwan,Pizza Hut,24425.03387921337
S0163,2024-03-14,Taiwan,Pizza Hut,26069.101766687872
S0226,2024-03-14,Taiwan,Pizza Hut,25941.303729248302
S0210,2024-03-14,Taiwan,Pizza Hut,23306.247316839279
S0279,2024-03-14,Taiwan,Pizza Hut,24814.578712327813
S0106,2024-03-14,Taiwan,Pizza Hut,64828.50766921867
S0073,2024-03-14,Taiwan,Pizza Hut,61056.477769717756
S0794,2024-03-14,Taiwan,Pizza Hut,85902.273084798071
S0216,2024-03-14,Taiwan,Pizza Hut,22967.478003962908
S0145,2024-03-14,Taiwan,Pizza Hut,34754.388085975508
S0276,2024-03-14,Taiwan,Pizza Hut,22230.664752488898
S0186,2024-03-14,Taiwan,Pizza Hut,31780.366871651855
S0136,2024-03-14,Taiwan,Pizza Hut,45679.188706481844
S0070,2024-03-14,Taiwan,Pizza Hut,62299.147101827533
S0192,2024-03-14,Taiwan,Pizza Hut,31839.059082843967
S0114,2024-03-14,Taiwan,Pizza Hut,58115.12533541234
S0266,2024-03-14,Taiwan,Pizza Hut,19238.331810128449
S0069,2024-03-14,Taiwan,Pizza Hut,59378.830877491848
S0081,2024-03-14,Taiwan,Pizza Hut,49205.857885535443
S0235,2024-03-14,Taiwan,Pizza Hut,30478.35759012567
S0305,2024-03-14,Taiwan,Pizza Hut,16717.954027879019
S0016,2024-03-14,Taiwan,Pizza Hut,38984.908296993708
S0165,2024-03-14,Taiwan,Pizza Hut,33615.312239674364
S0118,2024-03-14,Taiwan,Pizza Hut,39955.659274128353
S0149,2024-03-14,Taiwan,Pizza Hut,48681.730405733993
S0197,2024-03-14,Taiwan,Pizza Hut,26168.253799395337
S0101,2024-03-14,Taiwan,Pizza Hut,57585.637004905242
S0188,2024-03-14,Taiwan,Pizza Hut,24091.793268866822
S0056,2024-03-14,Taiwan,Pizza Hut,53969.24072478967
S0144,2024-03-14,Taiwan,Pizza Hut,48111.290084223358
S0019,2024-03-14,Taiwan,Pizza Hut,49359.013150784842
S0110,2024-03-14,Taiwan,Pizza Hut,42874.20983935237
S0152,2024-03-14,Taiwan,Pizza Hut,34323.126251836868
S0207,2024-03-14,Taiwan,Pizza Hut,28811.243292900763
S0176,2024-03-14,Taiwan,Pizza Hut,44649.833871737159
S0173,2024-03-14,Taiwan,Pizza Hut,38161.59738837523
S0252,2024-03-14,Taiwan,Pizza Hut,24260.143035659727
S0227,2024-03-14,Taiwan,Pizza Hut,41087.740096541
S0299,2024-03-14,Taiwan,Pizza Hut,20170.482089109511
S0095,2024-03-14,Taiwan,Pizza Hut,52640.943212324186
S0066,2024-03-14,Taiwan,Pizza Hut,44621.126006724859
S0300,2024-03-14,Taiwan,Pizza Hut,21408.684529046754
S0011,2024-03-14,Taiwan,Pizza Hut,46997.97177201818
S0127,2024-03-14,Taiwan,Pizza Hut,41476.308962407355
S0124,2024-03-14,Taiwan,Pizza Hut,39928.782214274615
S0198,2024-03-14,Taiwan,Pizza Hut,38849.920177839718
S0141,2024-03-14,Taiwan,Pizza Hut,41287.33789354733
S0117,2024-03-14,Taiwan,Pizza Hut,55422.001811018548
S0027,2024-03-14,Taiwan,Pizza Hut,37446.234258381737
S0297,2024-03-14,Taiwan,Pizza Hut,18384.652467039905
S0116,2024-03-14,Taiwan,Pizza Hut,54016.195120757933
S0194,2024-03-14,Taiwan,Pizza Hut,28755.276159069756
S0088,2024-03-14,Taiwan,Pizza Hut,36536.601141813153
S0108,2024-03-14,Taiwan,Pizza Hut,44932.513384278493
S0172,2024-03-14,Taiwan,Pizza Hut,24572.853139428578
S0147,2024-03-14,Taiwan,Pizza Hut,38130.022873924434
S0054,2024-03-14,Taiwan,Pizza Hut,54135.983874163881
